DrugBank ID,Name_Synonyms
DB14001,"['alpha-tocopherol succinate', '(+)-alpha-tocopheryl succinate', 'alpha-tocopheryl acid succinate', 'alpha-tocopheryl succinate', 'alpha-vitamin e succinate', 'd-alpha-tocopherol acid succinate', 'tocopheryl acid succinate,d-alpha', 'vitamin e hemisuccinate', 'vitamin e succinate']"
DB14002,"['d-alpha-tocopherol acetate', '(+)-alfa-tocopherol acetate', 'alpha-tocopheryl acetate, d-', 'd-alpha tocoferil acetate', 'd-alpha tocopheryl acetate', 'd-alpha-tocopheryl acetate', 'rrr-alpha-tocopheryl acetate', 'vitamin e acetate, d-']"
DB14003,"['alpha-tocopherol acetate', 'tocopherol acetate', 'tocopherol acetate, unspecified', 'tocopheryl acetate', 'vitamin e (alpha tocopherol acetate)', 'vitamin e acetate', 'vitamin e acetate, unspecified form']"
DB14004,"['tildrakizumab', 'tildrakizumab-asmn']"
DB14005,['nan']
DB14006,"['choline salicylate', 'choline salicylate']"
DB14007,"['pentetic acid', 'diethylene triamine pentaacetic acid', 'diethylenetriamine pentaacetic acid', 'diethylenetriaminepentaacetate', 'diethylenetriaminepentaacetic acid', 'dtp-a', 'dtpa', 'pentetate', 'pentetic acid']"
DB14008,"['hispidulin', ""4',5,7-trihydroxy-6-methoxyflavone"", 'dinatin', 'salvitin', 'scutellarein 6-methyl ether']"
DB14009,"['medical cannabis', 'cannabis', 'cannabis indica', 'cannabis indica top', 'cannabis sativa subsp. indica top', 'cannabis sativa subsp. indica top extract', 'hashish top', 'marihuana', 'marijuana', 'marijuana top']"
DB14010,"['5-methoxy-n,n-dimethyltryptamine', '3-(2-dimethylaminoethyl)-5-methoxyindole', '3-[2-(n,n-dimethylamino)ethyl]-5-methoxy-indole', '5-meo-dmt', '5-methoxy-n,n-dimethyl-1h-indole-3-ethanamine', 'meodmt', 'methoxybufotenin', 'n,n-dimethyl-5-methoxytryptamine', 'o-methylbufotenine']"
DB14011,['nan']
DB14012,"['burosumab', 'burosumab (genetical recombination)', 'burosumab-twza']"
DB14013,"['sr-9009', '1-pyrrolidinecarboxylic acid, 3-((((4-chlorophenyl)methyl)((5-nitro-2-thienyl)methyl)amino)methyl)-, ethyl ester']"
DB14014,"['sr-9011', '1-pyrrolidinecarboxamide, 3-((((4-chlorophenyl)methyl)((5-nitro-2-thienyl)methyl)amino)methyl)-n-pentyl-']"
DB14015,"['sodium bisulfite', 'bisulfite de sodium', 'natriumbisulfit', 'natriumhydrogensulfit', 'primäres natriumsulfit', 'saures natriumsulfit', 'sodium bisulphite', 'sodium hydrogen sulfite', 'sodium hydrogensulfite']"
DB14016,"['ox bile extract', 'beef bile', 'bos bovis bile', 'bos taurus bile', 'bovine bile', 'fel tauri', 'ox bile', 'purified oxgall', 'sodium choleate']"
DB14017,['nan']
DB14018,"['bromotheophylline', '8-bromotheophylline']"
DB14019,"['fosnetupitant', 'fosnetupitant']"
DB14020,"['benzoin', '(+-)-benzoin', '2-hydroxy-1,2-diphenylethanone', 'aerozoin', 'alpha-hydroxy-alpha-phenylacetophenone', 'alpha-hydroxybenzyl phenyl ketone', 'benzoin extract (resinoid)', 'benzoylphenylcarbinol', 'hydroxy-2-phenyl acetophenone', 'phenyl-alpha-hydroxybenzyl ketone', 'phenyl-α-hydroxybenzyl ketone', 'phenylbenzoyl carbinol', 'α-hydroxy-α-phenylacetophenone']"
DB14022,['nan']
DB14025,['nan']
DB14026,"['thiosalicylic acid', '2-carboxythiophenol', '2-mercaptobenzoic acid', '2-sulfanylbenzoic acid', '2-thiosalicylic acid', 'o-benzoic acid thiol', 'o-carboxythiophenol', 'o-mercaptobenzoic acid', 'o-mercaptobenzösäure', 'o-sulfhydrylbenzoic acid', 'o-thiosalicylic acid', 'thiophenol-2-carboxylic acid', 'thiosalicylate']"
DB14027,"['taspoglutide', 'taspoglutida', 'taspoglutidum']"
DB14028,"['nordazepam', 'desmethyldiazepam', 'n-desmethyldiazepam', 'nordazepam', 'nordazepam civ', 'nordazepamum', 'nordiazepam']"
DB14029,"['furafylline', 'furafilina', 'furafyllinum']"
DB14030,['nan']
DB14031,"['tretamine', '2,4,6-tri(1-aziridinyl)-1,3,5-triazine', '2,4,6-tris(1-aziridinyl)-1,3,5-triazine', '2,4,6-tris(1-aziridinyl)-s-triazine', '2,4,6-tris(aziridin-1-yl)-1,3,5-triazine', 'tem', 'tretamina', 'tretaminum', 'triaethylenmelamin', 'triethylenemelamine', 'trisaziridinyltriazine']"
DB14033,"['acetyl sulfisoxazole', 'sulfisoxazole acetyl']"
DB14034,['nan']
DB14035,['nan']
DB14037,"['madecassic acid', '6β-hydroxyasiatic acid', 'brahmic acid']"
DB14038,"['beta-sitosterol', '(-)-β-sitosterol', '(24r)-ethylcholest-5-en-3beta-ol', '(24r)-ethylcholest-5-en-3β-ol', '(24r)-stigmast-5-en-3beta-ol', '(3β)-stigmast-5-en-3-ol', '22,23-dihydrostigmasterol', '24α-ethylcholesterol', 'azuprostat', 'cupreol', 'nimbosterol', 'sitosterol', 'triastonal', 'α-dihydrofucosterol', 'β-sitosterin']"
DB14039,['nan']
DB14040,['nan']
DB14041,['nan']
DB14042,"['galcanezumab', 'galcanezumab-gnlm']"
DB14043,"['palmidrol', 'hydroxyethylpalmitamide', 'monoethanolamine palmitic acid amide', 'n-(2-hydroxyethyl)palmitamide', 'n-hexadecanoylethanolamine', 'n-palmitoylethanolamine', 'palmidrol', 'palmidrolum', 'palmitamide mea', 'palmitic acid monoethanolamide', 'palmitinsaeure-beta-hydroxyethylamid', 'palmitoyl ethanolamide', 'palmitoyl-ea', 'palmitoylethanolamide']"
DB14044,"['hopantenic acid', 'acide hopantenique', 'acido hopantenico', 'acidum hopantenicum', 'd-homopantothenic acid', 'hopanteninsaeure', 'n-pantoyl-gaba', 'pantocalcin']"
DB14045,"['cholesteryl chloride', '3-chlorocholest-5-ene', '3-chlorocholestene', 'cholesterol chloride']"
DB14046,"['dichlorobenzene', 'dcb', 'dichlorobenzene (mixed isomers)', 'dichlorobenzenes']"
DB14048,"['sodium zirconium cyclosilicate', 'sodium zirconium cyclosilicate', 'sodium zirconium silicate']"
DB14049,"['nitrate', 'nitrate ion', 'nitrates']"
DB14050,"['cannabidivarin', '2-[(1r,6r)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-5-propylbenzene-1,3-diol', 'cannabidivarine', 'cannabidivarol', 'cbd-v', 'cbdv']"
DB14051,['nan']
DB14052,['nan']
DB14054,"['asiatic acid', 'dammarolic acid']"
DB14055,"['(s)-warfarin', '(-)-warfarin', 's-warfarin']"
DB14056,"['nigericin', 'azalomycin m', 'helixin c', 'polyetherin a']"
DB14057,"['valinomycin', 'potassium ionophore i', 'valinomicin']"
DB14058,"['basifungin', 'aureobasidin a', 'basifungin']"
DB14059,['nan']
DB14060,"['ns-398', 'n-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide']"
DB14061,"['hycanthone', '1-((2-(diethylamino)ethyl)amino)-4-(hydroxymethyl)-9h-thioxanthen-9-one', '1-((2-(diethylamino)ethyl)amino)-4-(hydroxymethyl)thioxanthen-9-one', 'hicantona', 'hycanthon', 'hycanthonum', 'lucanthone metabolite']"
DB14062,"['concanamycin a', 'concanamycin a']"
DB14063,"['dexverapamil', '(+)-(r)-verapamil', '(+)-verapamil', '(r)-(+)-verapamil', '(r)-verapamil', 'dexvérapamil', 'dexverapamil', 'dexverapamilo', 'dexverapamilum']"
DB14064,"['emopamil', 'emopamilo', 'emopamilum']"
DB14065,"['lomerizine', 'lomerazine']"
DB14066,"['tetrandrine', '(+)-tetrandrine', '(s,s)-tetrandrine', 'd-tetrandrine', 'fanchinine', 'hanjisong', 'sinomenine a']"
DB14067,['nan']
DB14068,"['dexniguldipine', '(+)-niguldipine', '(r)-niguldipine']"
DB14069,['nan']
DB14070,['nan']
DB14071,"['desmethylsertraline', 'demethylsertraline', 'n-demethylsertraline', 'n-desmethylsertraline', 'norsertraline']"
DB14072,['nan']
DB14073,"['gondoic acid', '(11z)-eicosenoic acid', '(11z)-icosenoic acid', '(z)-eicos-11-enoic acid', '(z)-icos-11-enoic acid', '(z)-icosa-11-enoic acid', '11-eicosenoic acid', '11-icosenoic acid', 'cis-11-eicosenoic acid', 'cis-gondoic acid', 'cis-δ11-eicosenoic acid', 'eicosenoic acid']"
DB14074,"['icaridin', 'icaridin', 'icaridina', 'icaridinum', 'picaridin', 'pikaridin', 'propidine']"
DB14075,"['imidurea', 'imidazolidinyl urea']"
DB14076,"['interleukin-1 alpha, human recombinant', 'dermapoietin', 'dermatopoietin', 'hematopoietin-1', 'il-1 alpha', 'il-1α', 'il1 alpha', 'il1a', 'interleukin 1 alpha', 'sh-polypeptide-17']"
DB14077,"['magnesium stearate', 'dibasic magnesium stearate', 'magnesium distearate', 'magnesium octadecanoate', 'octadecanoic acid, magnesium salt', 'stearic acid, magnesium salt']"
DB14078,"['medronic acid', 'acide medronique', 'acido medronico', 'acidum medronicum', 'medronate', 'medronic acid', 'methanebisphosphonic acid', 'methanediphosphonic acid', 'methanediylbis(phosphonic acid)', 'methylene-1,1-bisphosphonic acid', 'methylenediphosphonic acid']"
DB14079,"['hydroxybutyloxide', ""4,4'-oxydi-2-butanol"", 'bis(3-hydroxybutyl) ether', 'colenormol', 'dihydroxydibutylether', 'diskin', 'dyskinebyl']"
DB14080,"['acetylcysteine magnesium', 'magnesium acetylcysteinate', 'magnesium acetylcysteine']"
DB14081,"['asiaticoside', 'asiaticosid']"
DB14082,"['betiatide', 'betiatida', 'betiatide']"
DB14083,"['bisphenol a diglycidyl ether', '2,2-bis(4-glycidyloxyphenyl)propane', ""2,2-bis(4'-glycidyloxyphenyl)propane"", ""4,4'-isopropylidenediphenol diglycidyl ether"", 'bisphenol diglycidyl ether', 'dgebpa', 'diglycidyl bisphenol a ether']"
DB14084,"['butylparaben', 'butyl 4-hydroxybenzoate', 'butyl hydroxybenzoate', 'butyl p-hydroxy benzoate', 'butyl parahydroxybenzoate']"
DB14085,"['cadmium', 'cadmio', 'cadmium metal', 'cadmium metallicum', 'cadmium, elemental', 'colloidal cadmium', 'elemental cadmium', 'kadmium']"
DB14086,"['cianidanol', '(+)-catechin', '(+)-catechol', '(+)-cyanidan-3-ol', '(+)-cyanidanol', '(2r,3s)-(+)-catechin', '(2r,3s)-catechin', 'catechin', 'catechuic acid', 'cianidanol', 'cianidanolum', 'd-(+)-catechin', 'd-catechin', 'd-catechol']"
DB14087,"['morrhuic acid', 'fatty acids of cod liver oil', 'morrhuate']"
DB14088,"['osbond acid', '(all-z)-4,7,10,13,16-docosapentaenoic acid', '4z,7z,10z,13z,16z-docosapentaenoic acid', 'all-cis-docosa-4,7,10,13,16-pentaenoic acid', 'docosapentaenoic acid (22n-6)']"
DB14089,"['dimercaptosuccinic acid', '2,3-dimercaptobutanedioic acid', '2,3-dimercaptosuccinic acid']"
DB14090,"['dimethyl sulfone', 'dimethyl sulphone', 'methyl sulfone', 'methylsulfonyl methane', 'methylsulfonylmethane', 'msm', 'sulfonylbismethane']"
DB14091,"['carbomer homopolymer type c', 'acrypol 940', 'carbomer 934p', 'carbomer 980', 'carbomer homopolymer type c (allyl pentaerythritol crosslinked)', 'carbomer-940', 'carbomer-980', 'carbopol 980 polymer']"
DB14092,"['8-epi-cyanocobalamin', '8-epicobalamine', 'cyano-8-epicobalamin']"
DB14093,"['(1,2,6,7-3h)testosterone', 'testosterone, 1,2,6,7-h-3']"
DB14094,"['tocopherylquinone', 'alpha-tocopherol quinone', 'alpha-tocopherolquinone', 'alpha-tocopheroquinone', 'alpha-tocopherylquinone', 'alpha-tocoquinone', 'atq', 'metarene', 'vitamin e quinone']"
DB14096,['nan']
DB14097,['nan']
DB14098,['nan']
DB14099,"['1,2-distearoyllecithin', '1,2-distearoyl-sn-glycero-3-phosphocholine', '1,2-distearoylphosphatidylcholine', 'dioctadecanoyl phosphatidylcholine', 'dioctadecanoyllecithin', 'distearoyl-dl-phosphatidylcholine']"
DB14100,"['pork collagen', 'collagen porcine', 'collagen, porcine']"
DB14101,"['soy isoflavones', 'soy germ isoflavones', 'soybean isoflavones', 'soybean isoflavoues']"
DB14102,['nan']
DB14103,"['methionine sulfoximine', '(2s)-2-amino-4-(s-methylsufonimidoyl)butanoic acid', 'l-methionine sulfoximine', 'l-methionine-s,r-sulfoximine']"
DB14104,"['linoleic acid', '(9z,12z)-octadecadienoic acid', '(z,z)-9,12-octadecadienoic acid', '9-cis,12-cis-octadecadienoic acid', '9z,12z-octadecadienoic acid', 'acide cis-linoléique', 'acide linoléique', 'ácido linoleico', 'all-cis-9,12-octadecadienoic acid', 'c18:2 9c, 12c omega6 todos cis-9,12-octadienoico', 'cis,cis-9,12-octadecadienoic acid', 'cis,cis-linoleic acid', 'la', 'linolic acid']"
DB14105,"[""sodium 1,2-dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)"", '1,2-dipalmitoyl-sn-glycero-3-phosphorylglycerol sodium salt', 'l-dppg-na', 'r-dppg-na']"
DB14106,"['tetrakis(2-methoxyisobutylisocyanide)copper(i) tetrafluoroborate', 'cardio-spect']"
DB14107,"['7-aminodesacetoxycephalosporanic acid', '3-methyl-7-amino-δ3-cephem-4-carboxylic acid', '3-methyl-7-aminoceph-3-em-4-carboxylic acid', '7-adca', '7-amino-3-methyl-3-cephem-4-carboxylic acid', '7beta-aminodeacetoxycephalosporanic acid', '7β-aminodeacetoxycephalosporanic acid']"
DB14108,"['1,2-hexanediol', '1,2-dihydroxyhexane', '5,6-dihydroxyhexane', 'dl-1,2-hexanediol', 'dl-hexane-1,2-diol']"
DB14109,"['alpha-arbutin', 'alpha arbutin', 'alpha-d-glucopyranoside, 4-hydroxyphenyl', 'α-arbutin']"
DB14110,"['butylene glycol', '(rs)-1,3-butandiol', '1,3 butylene glycol', '1,3-butandiol', '1,3-butanediol', '1,3-butylene glycol', '1,3-butylenglykol', 'bd', 'beta-butylene glycol', 'butane-1,3-diol', 'methyltrimethylene glycol']"
DB14111,"['ceramide np', 'cer(t18:0/18:1n-9)', 'ceramide 3', 'ceramide iii', 'ceramide iiib', 'cytomide iiia', 'cytomide iiib', 'n-(9z-octadecenoyl)-4-hydroxysphinganine', 'n-(9z-octadecenoyl)phytosphingosine', 'n-octadecanoylphytosphingosine', 'n-oleoylphytosphingosine', 'n-oloeoyl-4-hydroxysphinganine']"
DB14112,"['human vaccinia virus immune globulin', 'human vaccinia immune globulin', 'vaccinia immune globulin', 'vaccinia immune globulin intravenous (human)', 'vaccinia immunoglobulins', 'vig']"
DB14113,"['black widow spider antivenin (equine)', 'antivenin (latrodectus mactans)', 'antivenin (latrodectus mactans) (equine)', 'antivenin, latrodectus mactans', 'antivenin, latrodectus mactans, equine', 'antivenin,latrodectus mactans', 'black widow spider (latrodectus mactans) antivenin', 'black widow spider (latrodectus mactans) immune antivenin (equine)', 'black widow spider (latrodectus mactans) immune globulin antivenin (equine)', 'black widow spider (latrodectus mactans) immune globulin(equine)', 'black widow spider (latrodectus mactans) immunoglobulin(equine)', 'black widow spider antivenom', 'latrodectus mactans antivenin', 'southern black widow spider antivenin']"
DB14114,"['viper antivenom', 'antivenin (bothrops atrox/crotalus adamanteus/crotalus atrox/crotalus durissus terrificus) (equine)', 'antivenin (crotalidae) polyvalent (equine origin)', 'antivenin (crotalidae) polyvalent (equine)', 'antivenin crotaline (pit-viper) equine immune f(ab)2)', 'antivenin, crotalidae polyvalent, equine', 'antivenin,crotalidae polyvalent', 'crotalid antivenin (equine)', ""crotalidae immune f(ab')2 (equine)"", 'crotalidae polyvalent antivenin (equine)', 'crotaline antivenin', 'crotaline antivenin, polyvalent', 'pit viper (crotalid) antivenin (equine)', 'pit viper (crotalidae) antivenin (equine)', 'pit viper (crotalinae) antivenin (equine)', 'pit viper (crotalinae) immune antivenin (equine)', 'pit viper (crotalinae) immune globulin (equine)', 'pit viper (crotalinae) immune globulin antivenin (equine)', 'pit viper (crotalinae) immunoglobulin (equine)', 'polyvalent crotalidae antivenin', 'polyvalent crotalidae antivenin (equine)']"
DB14115,"['human botulinum neurotoxin a/b immune globulin', 'botulism immune globulin intravenous (human)', 'botulism immune globulin intravenous (human) (big-iv)', 'botulism immune globulin iv human', 'human-derived botulism antitoxin antibodies']"
DB14116,"['silodrate', 'magnesium aluminometasilicate', 'simaldrate']"
DB14117,"['silica dimethyl silylate', 'silica, hydrophobic colloidal']"
DB14119,"['phytosphingosine', '(+)-d-ribo-phytosphingosine', '4-d-hydroxysphinganine', '4-r-hydroxyoctadecasphinganine', 'c18-phytosphingosine', 'd-ribo-phytosphingosine', 'ds-phytosphingosine']"
DB14120,"['phenylethyl resorcinol', '(+/-)-phenylethyl resorcinol']"
DB14121,"['parasorbic acid', '(+)-parasorbinsaeure', '(s)-(+)-5,6-dihydro-6-methyl-2h-pyran-2-one', '2-hexen-5,1-olide', '5-hydroxy-2-hexenoic acid lactone', 'gamma-hexenolactone', 'parascorbic acid', 'sorbic oil']"
DB14122,"['dihydroxymethoxychalcone', '(e)-1-(2,4-dihydroxy-6-methoxyphenyl)-3-phenyl-2-propen-1-one', 'alpinetin chalcone', 'cardamomin', 'cardamonin']"
DB14123,"['racementhol', '(+-)-menthol', '(1r,2s,5r)-menthol', 'hexahydrothymol', 'menthol natural', 'menthol racemic', 'menthol racemique', 'p-menthan-3-ol', 'racementhol', 'racementholum', 'racementol']"
DB14124,"['cyclomethicone', 'cyclopolydimethylsiloxane', 'dimethylcyclopolysiloxane', 'polydimethyl siloxy cyclics', 'polydimethylcyclosiloxane']"
DB14125,"['benazeprilat', '(3s)-3-(((1s)-1-carboxy-3-phenylpropyl)amino)-2,3,4,5-tetrahydro-2-oxo-1h-1-benzazepine-1-acetic acid', 'benazepril diacid', 'bénazéprilate', 'benazeprilatum']"
DB14126,"['tenofovir', '(r)-pmpa', 'anhydrous tenofovir', 'tenofovir (anh.)', 'tenofovir (anhydrous)', 'tenofovir anhydrous']"
DB14127,['nan']
DB14128,"['nadide', 'beta-diphosphopyridine nucleotide', 'beta-nad', 'beta-nad+', 'beta-nicotinamide adenine dinucleotide', 'codehydrase i', 'codehydrogenase i', 'coenzyme i', 'cozymase i', 'diphosphopyridine nucleotide', 'dpn', 'nad', 'nad+', 'nadida', 'nadide', 'nadidum', 'nicotinamide adenine dinucleotide', 'nicotinamide dinucleotide', 'nicotinamide-adenine dinucleotide', 'nicotineamide adenine dinucleotide', 'oxidized diphosphopyridine nucleotide', 'pyridine, nucleotide diphosphate']"
DB14129,"['macelignan', ""(8r,8's)-7-(3,4-methylenedioxyphenyl)-7'-(4-hydroxy-3-methoxyphenyl)-8,8'-dimethylbutane"", 'anwulignan', 'austrobailignan 6']"
DB14130,"['methyl salicylate 2-ethylbutyrate', 'methyl diethylacetylsalicylate', 'salicylic acid, methyl ester, 2-ethylbutyrate']"
DB14131,"['basic fibroblast growth factor', 'basic astrolial growth factor', 'basic fgf', 'basic fibroblast growth factor, recombinant human, kcb-1', 'bfgf', 'fgf 2', 'fibroblast growth factor, basic', 'heparin-binding growth factor 2', 'kcb-1', 'recombinant human basic fibroblast growth factor, kcb-1']"
DB14132,"['8-chlorotheophylline', '1,3-dimethyl-8-chloroxanthine', '8-chloro-1,3-dimethyl-3,7-dihydro-1h-purine-2,6-dione', 'chlorotheophylline', 'chlortheophylline']"
DB14134,"['octyldodecanol', '2-octyl dodecanol', '2-octyl-1-dodecanol', '2-octyldodecyl alcohol', 'octyl dodecanol']"
DB14135,"['hypochlorous acid', 'chlor(i)-säure', 'chloranol', 'hydroxidochlorine', 'hypochlorige säure']"
DB14136,"['(-)-menthol 1-propylene glycol carbonate', '(-)-menthol (+/-)-1-propylene glycol carbonate', '2-hydroxypropyl ((1r,2s,5r)-2-isopropyl-5-methyl-cyclohexyl) carbonate', 'carbonic acid, 2-hydroxypropyl (1r,2s,5r)-5-methyl-2-(1-methylethyl)cyclohexyl ester', 'fema no. 3806, 1-propylene glycol carbonate']"
DB14137,"['palmitoyl tetrapeptide-7', 'n-palmitoylrigin', 'palmitoyl-gqpr']"
DB14138,"['silicic acid', 'hydrated silica', 'hydrosilicic acid', 'silica hydrate', 'silica, hydrated', 'silicic acid hydrate', 'silicon dioxide hydrate']"
DB14139,"['hydroxyethyl ethylcellulose', '2-hydroxyethyl ether of ethyl cellulose', 'cellulose ethyl hydroxyethyl ether', 'cellulose, ethyl 2-hydroxyethyl ether', 'ethyl hydroxyethyl cellulose', 'ethyl hydroxyethylcellulose', 'ethyl-2-hydroxyethylcellulose', 'ethylhydroxyethylcellulose', 'hydroxyethylcellulose ethylether']"
DB14140,"['dipropylene glycol', ""1,1'-oxybis(2-propanol)"", '4-oxa-2,6-heptandiol', 'dipropyleneglycol', 'oxybispropanol']"
DB14141,"['p-phenylenediamine', '1,4-benzenediamine', '1,4-diaminobenzene', '1,4-phenylenediamine', '4-aminoaniline', '4-phenylenediamine', 'p-diaminobenzene', 'para-phenylenediamine', 'paraphenylene-diamine', 'ppd', 'ppda']"
DB14142,"['methoxy peg-12 retinamide', 'medimin a', 'methoxy peg-12 all-trans-retinamide']"
DB14143,"['distearyldimonium', 'dimethyldioctadecylammonium', 'dimethyldistearylammonium', 'dioctadecyldimethylammonium', 'dioctadecyldimethylammonium ion', 'distearyldimethylammonium']"
DB14144,"['p-aminophenol', '4-aminobenzenol', '4-aminophenol', '4-hydroxyaniline', 'p-hydroxyaniline']"
DB14145,"['nepidermin', 'beta-urogastrone', 'epidermal growth factor (human)', 'epidermal growth factor biosynthetic human', 'epidermal growth factor human', 'h-egf', 'human egf', 'human epidermal growth factor', 'human urogastrone', 'nepidermina', 'népidermine', 'nepiderminum', 'recombinant human epidermal growth factor', 'rhegf', 'urogastrone']"
DB14146,['nan']
DB14148,"['human albumin microspheres', 'albumin human, microspheres', 'albumin microsphere human serum', 'albumin, microsphere human serum', 'albumin,microsphere human serum', 'human serum albumin microspheres', 'protein-type a microspheres']"
